cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
piece,Arganda del Rey--piece--11-20--,0,0,0,0,
piece,Arganda del Rey--piece--11-21--,0,0,0,0,
piece,Arganda del Rey--piece--11-22--,0,0,0,0,
piece,Arganda del Rey--piece--11-23--,0,0,0,0,
piece,Arganda del Rey--piece--11-24--,0,0,0,0,
piece,Arganda del Rey--piece--11-25--,0,0,0,0,
piece,Arganda del Rey--piece--11-26--,0,0,0,0,
piece,Arganda del Rey--piece--11-27--,0,0,0,0,
piece,Arganda del Rey--piece--11-28--,0,0,0,0,
piece,Arganda del Rey--piece--11-29--,0,0,0,0,
piece,Arganda del Rey--piece--11-3--,970.352,4,0,0,
piece,Arganda del Rey--piece--11-30--,0,0,0,0,
piece,Arganda del Rey--piece--11-31--,0,0,0,0,
piece,Arganda del Rey--piece--11-32--,0,0,0,0,
piece,Arganda del Rey--piece--11-33--,0,0,0,0,
piece,Arganda del Rey--piece--11-34--,0,0,0,0,
piece,Arganda del Rey--piece--11-35--,0,0,0,0,
piece,Arganda del Rey--piece--11-36--,0,0,0,0,
piece,Arganda del Rey--piece--11-37--,0,0,0,0,
piece,Arganda del Rey--piece--11-38--,0,0,0,0,
piece,Arganda del Rey--piece--11-39--,0,0,0,0,
piece,Arganda del Rey--piece--11-4--,1205.63,5,0,0,
piece,Arganda del Rey--piece--11-40--,0,0,0,0,
piece,Arganda del Rey--piece--11-41--,0,0,0,0,
piece,Arganda del Rey--piece--11-42--,0,0,0,0,
piece,Arganda del Rey--piece--11-43--,0,0,0,0,
piece,Arganda del Rey--piece--11-44--,0,0,0,0,
piece,Arganda del Rey--piece--11-45--,0,0,0,0,
piece,Arganda del Rey--piece--11-46--,0,0,0,0,
piece,Arganda del Rey--piece--11-47--,0,0,0,0,
piece,Arganda del Rey--piece--11-48--,0,0,0,0,
piece,Arganda del Rey--piece--11-49--,0,0,0,0,
piece,Arganda del Rey--piece--11-5--,1055.21,5,0,0,
piece,Arganda del Rey--piece--11-50--,0,0,0,0,
piece,Arganda del Rey--piece--11-51--,0,0,0,0,
piece,Arganda del Rey--piece--11-52--,0,0,0,0,
piece,Arganda del Rey--piece--11-53--,0,0,0,0,
piece,Arganda del Rey--piece--11-54--,0,0,0,0,
piece,Arganda del Rey--piece--11-55--,0,0,0,0,
piece,Arganda del Rey--piece--11-56--,0,0,0,0,
piece,Arganda del Rey--piece--11-57--,0,0,0,0,
piece,Arganda del Rey--piece--11-58--,0,0,0,0,
piece,Arganda del Rey--piece--11-59--,0,0,0,0,
piece,Arganda del Rey--piece--11-6--,0,0,0,0,
piece,Arganda del Rey--piece--11-60--,0,0,0,0,
piece,Arganda del Rey--piece--11-61--,0,0,0,0,
piece,Arganda del Rey--piece--11-62--,0,0,0,0,
piece,Arganda del Rey--piece--11-63--,0,0,0,0,
piece,Arganda del Rey--piece--11-64--,0,0,0,0,
piece,Arganda del Rey--piece--11-7--,0,0,0,0,
piece,Arganda del Rey--piece--11-8--,0,0,0,0,
piece,Arganda del Rey--piece--11-9--,0,0,0,0,
piece,Arganda del Rey--piece--12-0--,909.048,29,5.11078,11,
piece,Arganda del Rey--piece--12-1--,0,0,0,0,
piece,Arganda del Rey--piece--12-10--,0,0,0,0,
piece,Arganda del Rey--piece--12-11--,0,0,0,0,
piece,Arganda del Rey--piece--12-12--,0,0,0,0,
piece,Arganda del Rey--piece--12-13--,0,0,0,0,
piece,Arganda del Rey--piece--12-14--,0,0,0,0,
piece,Arganda del Rey--piece--12-15--,0,0,0,0,
piece,Arganda del Rey--piece--12-16--,0,0,0,0,
piece,Arganda del Rey--piece--12-17--,0,0,0,0,
piece,Arganda del Rey--piece--12-18--,0,0,0,0,
piece,Arganda del Rey--piece--12-19--,0,0,0,0,
piece,Arganda del Rey--piece--12-2--,0,0,0,0,
piece,Arganda del Rey--piece--12-20--,0,0,0,0,
piece,Arganda del Rey--piece--12-21--,0,0,0,0,
piece,Arganda del Rey--piece--12-22--,0,0,0,0,
piece,Arganda del Rey--piece--12-23--,0,0,0,0,
piece,Arganda del Rey--piece--12-24--,0,0,0,0,
piece,Arganda del Rey--piece--12-25--,0,0,0,0,
piece,Arganda del Rey--piece--12-26--,0,0,0,0,
piece,Arganda del Rey--piece--12-27--,0,0,0,0,
piece,Arganda del Rey--piece--12-28--,0,0,0,0,
piece,Arganda del Rey--piece--12-29--,0,0,0,0,
piece,Arganda del Rey--piece--12-3--,888.888,2,4.27778,2,
piece,Arganda del Rey--piece--12-30--,0,0,0,0,
piece,Arganda del Rey--piece--12-31--,0,0,0,0,
piece,Arganda del Rey--piece--12-32--,0,0,0,0,
piece,Arganda del Rey--piece--12-33--,0,0,0,0,
piece,Arganda del Rey--piece--12-34--,0,0,0,0,
piece,Arganda del Rey--piece--12-35--,0,0,0,0,
piece,Arganda del Rey--piece--12-36--,0,0,0,0,
piece,Arganda del Rey--piece--12-37--,0,0,0,0,
piece,Arganda del Rey--piece--12-38--,0,0,0,0,
piece,Arganda del Rey--piece--12-39--,0,0,0,0,
piece,Arganda del Rey--piece--12-4--,997.836,17,4.5,1,
piece,Arganda del Rey--piece--12-40--,0,0,0,0,
piece,Arganda del Rey--piece--12-41--,0,0,0,0,
piece,Arganda del Rey--piece--12-42--,0,0,0,0,
piece,Arganda del Rey--piece--12-43--,0,0,0,0,
piece,Arganda del Rey--piece--12-44--,0,0,0,0,
piece,Arganda del Rey--piece--12-45--,0,0,0,0,
piece,Arganda del Rey--piece--12-46--,0,0,0,0,
piece,Arganda del Rey--piece--12-47--,0,0,0,0,
piece,Arganda del Rey--piece--12-48--,0,0,0,0,
piece,Arganda del Rey--piece--12-49--,0,0,0,0,
piece,Arganda del Rey--piece--12-5--,1057.75,12,0,0,
piece,Arganda del Rey--piece--12-50--,0,0,0,0,
piece,Arganda del Rey--piece--12-51--,0,0,0,0,
piece,Arganda del Rey--piece--12-52--,0,0,0,0,
piece,Arganda del Rey--piece--12-53--,0,0,0,0,
piece,Arganda del Rey--piece--12-54--,0,0,0,0,
piece,Arganda del Rey--piece--12-55--,0,0,0,0,
piece,Arganda del Rey--piece--12-56--,0,0,0,0,
piece,Arganda del Rey--piece--12-57--,0,0,0,0,
