cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2800704017,Alcorcón--2800704017--,1636.27,11,10.7692,1,
2800704018,Alcorcón--2800704018--,2178.46,8,0,0,
2800704019,Alcorcón--2800704019--,1769.73,5,0,0,
2800704020,Alcorcón--2800704020--,2086.39,8,0,0,
2800704021,Alcorcón--2800704021--,1616.82,6,11,1,
2800704022,Alcorcón--2800704022--,2124.5,9,0,0,
2800704023,Alcorcón--2800704023--,2386.86,30,8.95086,7,
2800704024,Alcorcón--2800704024--,2198.57,14,9.69967,2,
2800704025,Alcorcón--2800704025--,2417.59,9,10.0832,4,
2800704026,Alcorcón--2800704026--,2326.7,10,8.74399,6,
2800704027,Alcorcón--2800704027--,2297.86,29,9.09272,8,
2800704028,Alcorcón--2800704028--,2349.5,26,10.2645,3,
2800704029,Alcorcón--2800704029--,2068.78,7,0,0,
2800704030,Alcorcón--2800704030--,1992.1,19,9.33359,3,
2800704031,Alcorcón--2800704031--,2389.21,17,10,1,
