cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2810401001,Paracuellos de Jarama--2810401001--,1796.7,28,9.83257,7,
2810401002,Paracuellos de Jarama--2810401002--,1741.78,25,9.59223,2,
2810401003,Paracuellos de Jarama--2810401003--,1905.29,30,8.45135,19,
2810401004,Paracuellos de Jarama--2810401004--,1547.7,30,5.81243,5,
2810401005,Paracuellos de Jarama--2810401005--,2190.58,30,9.02934,10,
2810401006,Paracuellos de Jarama--2810401006--,2336.97,16,10.0926,2,
2810401007,Paracuellos de Jarama--2810401007--,2228.49,19,11.7199,4,
2810401008,Paracuellos de Jarama--2810401008--,2217.32,6,12.6396,2,
