cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
2807901114,Madrid--2807901114--,4818.56,26,18.819,20,
2807901115,Madrid--2807901115--,5101.28,24,21.0415,22,
2807901116,Madrid--2807901116--,4953.34,26,15.8729,24,
2807901117,Madrid--2807901117--,3610.4,21,19.8534,28,
2807901118,Madrid--2807901118--,3496.26,11,20.5724,9,
2807901119,Madrid--2807901119--,3714.55,30,19.315,13,
2807901120,Madrid--2807901120--,4861.68,29,20.0305,23,
2807901121,Madrid--2807901121--,4777.4,28,18.3174,30,
2807901123,Madrid--2807901123--,4746.56,25,20.0598,23,
2807901124,Madrid--2807901124--,4271.72,30,17.8306,29,
2807902001,Madrid--2807902001--,4223.95,5,14.5825,3,
2807902002,Madrid--2807902002--,3705.95,13,14.4506,3,
2807902003,Madrid--2807902003--,3307.47,9,12.5204,4,
2807902004,Madrid--2807902004--,3475.1,3,12.2727,1,
2807902005,Madrid--2807902005--,3469.4,1,17.2222,1,
2807902006,Madrid--2807902006--,4055.44,10,14.165,7,
2807902007,Madrid--2807902007--,0,0,11.2,2,
2807902008,Madrid--2807902008--,4411.34,12,607.76,8,
2807902009,Madrid--2807902009--,4846.07,19,15.8857,12,
2807902010,Madrid--2807902010--,3875.16,4,0,0,
2807902011,Madrid--2807902011--,3843.96,18,13.3621,2,
2807902013,Madrid--2807902013--,5070.66,2,12.4138,1,
2807902014,Madrid--2807902014--,4141.31,4,15.0287,2,
2807902015,Madrid--2807902015--,4514.67,11,22.5321,8,
2807902016,Madrid--2807902016--,4168.53,30,16.3346,16,
2807902017,Madrid--2807902017--,4634.57,17,10.4167,1,
2807902018,Madrid--2807902018--,4364.23,30,16.3531,8,
2807902019,Madrid--2807902019--,4656.8,5,15.1508,8,
2807902020,Madrid--2807902020--,4367.63,27,15.7552,7,
2807902021,Madrid--2807902021--,3883.04,9,18.2448,5,
2807902022,Madrid--2807902022--,4044.77,9,17.441,3,
2807902023,Madrid--2807902023--,4372.14,8,14.8762,5,
2807902024,Madrid--2807902024--,4587.58,12,11.9304,3,
2807902025,Madrid--2807902025--,4501.64,8,8.33333,1,
2807902026,Madrid--2807902026--,4140.22,13,17.0213,1,
2807902027,Madrid--2807902027--,3994.96,18,0,0,
2807902028,Madrid--2807902028--,3988.89,12,0,0,
2807902029,Madrid--2807902029--,4116.28,6,16.6484,2,
2807902030,Madrid--2807902030--,3880.99,12,14.9635,5,
2807902031,Madrid--2807902031--,3725.38,8,14,2,
2807902032,Madrid--2807902032--,3504.88,4,0,0,
2807902033,Madrid--2807902033--,4121.4,3,14.8026,4,
2807902034,Madrid--2807902034--,4276.35,6,0,0,
2807902035,Madrid--2807902035--,3847.87,7,15.2778,2,
2807902036,Madrid--2807902036--,4042.12,9,17.614,2,
2807902037,Madrid--2807902037--,3463.77,11,12.4532,3,
2807902038,Madrid--2807902038--,4285.67,4,11.9394,3,
2807902039,Madrid--2807902039--,4444.9,3,0,0,
2807902040,Madrid--2807902040--,3563.27,7,19,1,
2807902041,Madrid--2807902041--,3831.88,11,20.215,3,
2807902042,Madrid--2807902042--,3604.58,13,17.0466,6,
2807902043,Madrid--2807902043--,3672.53,5,14.4545,1,
2807902044,Madrid--2807902044--,3816.51,9,10.3333,3,
2807902045,Madrid--2807902045--,3861.67,11,15.5556,1,
2807902046,Madrid--2807902046--,4121.45,30,16.4392,4,
2807902047,Madrid--2807902047--,3939.63,30,14.9568,30,
2807902048,Madrid--2807902048--,3994.96,10,16.492,10,
2807902049,Madrid--2807902049--,4740.4,7,14.8176,8,
